tier,division,summonerName
IRON,II,Ys9OjoljyVrCOsUwOCJepF2LEig1vOYaUXmE3877AfTE2100Vdu1JLqW1_-AU3BiZhiFc4AmAqx1ng
IRON,II,dcwZaBsGn3dc5pU7zWbBmjdF3Ng5y1Cjw6R2f-VFG1VcH4G5teN0tYXt8K7G4Gv9JwwRM1NdZxe-ag
IRON,II,9rLhl0GW9XrIgaw20-IJtwSvm25cSnO1JN0z3epRGdiftxBZHJDGuh2MZjvpbIiSyQZyw2znggS4fg
IRON,II,aQ1-aj7RmkVeo6AbVgR92kqIEVZMLGo0OV-kIHaZ_s1iM35aGOf97qgSL1Q7YRH35c6vCtNx25Ef5Q
IRON,II,I8-iOmCUhlK8S016ZBYZPrtxcoeGelKK4fMFFROxxE-KeOCTQsTeUD2GC_VhLxqpW636ufr39RSvCQ
IRON,II,na6zA6dCEGiT2G8JL48LfguY1WdJ0_HFvGwzZ9GQXxlmjJc7Rzaol8GTfvSyE7nfj_8i6b-ohFY9cg
IRON,II,TF2Mhf6Ugy2kG_iY94CkwDMqo22qW2kktRB8WRYLR7VP5XpEniO-6V6eRP7jA6aAzIO77YJTFD8F9Q
IRON,II,nv58btwllNfBtfVM7bto-rPKXF7PUbww7M373KoD2mLVBX90b1xLJSKGuhKHQySpdObiy6R8YEgl7g
IRON,II,lTZc0GI5jrTD1mOo_ZW--U118sHTnCOE3SOxKqKbHxIVqhqJVMsf3j3KQpXnFnTBPp1AZw9qiv6Q8g
IRON,II,ob_Dsfz6HlpuvMltd-lIKrWHlvqxHLyFBnGKynjQ0A6FWqWHO8iD8_SukdOrFk8s_X0bLJsavEZu3Q
IRON,II,vkccQ5rxL3cTSiNyQF1HvrA9CzImTbp6_hE_mcQb17rRr3m_fS26Cm9E60wrZf9W4nmPcmaI6zR9pg
IRON,II,SdQ1zJj58F7nrRZl01R-dZFgW01QWJgMeYUQArQF6wajS3NSNjpZb4GqfKzn5Y1YzhoaUsmAno0MQw
IRON,II,ysi9w2PzaY_VumvPqk6KRica-sfZoGm7I7Ouso3qB54dG8OI9btE010iosmm1rGSQ1EKJLsJVJjIfw
IRON,II,dsyEN3eTZcISWFT7Liv00Vb2St3Jcyxmsl_QieMOoUrTSpbtWzyp4wtICn2rAlkBqIm35BaPu7CeCg
IRON,II,eAlnD7_kqebj0rXSjai0GgntFdgBqlcj404yX6yZ_3MxFgOcyOsWJYcORjsAylNrUtlWyLL6llFskw
IRON,II,RKBiY2ipk48OfNO5ZZ0127kwd8Fv4k5kzvBYmMOSM0JF0AzeAoTH4ugP3JhjfabteiSTRok9VZLhvw
IRON,II,ZIxTZ7qd5EyOBr47bE6qOmHe_3NG31rZH_YL47tg9eK_9onq2Ye2rzerjD20ZlRRljGHi8B21g5H8A
IRON,II,FiLQkrFRMHvGkqiR1_uQ051KYsV5UmCmgY3-YOSC1j5vamINNkyRbY53aGcf_zvrrbUk-CHazzDgRg
IRON,II,J401SECRSQ22WpnQrLptHVqnrICBpU9qu3GAnO3iNiCuG2sfUxF8fiYhKADIL8LuU9tg1TpcT4-1iA
IRON,II,LGjgtkvpe3iORn2CChruCC6OJSpv1AJObu9H6bmtSSHZu7WM8sX2jc4SLoyzUQdAf_BUVKhRxJWFwg
IRON,II,ParnTRcvH563dxZeAZpjaVQF4wKupWXSlaIFu8oLekhYHsm6cRm_GKM9HFmz6I8HiiE-X8-xTifTyA
IRON,II,P_ClFOo8BzJFRdHSqy4aC3rBbKNiWaHdgBmD_F3pC6dl93O4Xxz7JMir2suwPFh_ZYeErRYe1Q-KNw
IRON,II,lglRvrGObVAQX8o4h57F5EJWOjxL0dejMev1vDO2df_WwbjkKNARIzJTryAUS9EpSHsHWufaytPz_w
IRON,II,N3DvfwHcv0AB5y1nP85xBctFDwP5B54YMutCSY75tJpbwvbZsZtokC5E74lAy_yPwJb6uZe4CE-bCg
IRON,II,eae9vwfJF08G_-x2gpWuZrUNa4l2hlvdw55ryNJoWUYhP3DiwLxIm_dC2koZ7mwq8kKeUwhn2aypaQ
IRON,II,E5v5vm3q3Qpyhd8-3c1aqUA8dQcaITxQ_abpSX9GJ7Cppcs3vPM9ANYnoLcZfe8woNEGqXF4ctUYEw
