tier,division,summonerName
DIAMOND,I,na7QFF62P3LP3qJMK9Fev_Kbg_WmwBFVTqC9c2mkpSipojOCbzGeQXmn1H30s-L0NieQs9qNPyV9KA
DIAMOND,I,gGSH-SQpnkI6BtaLtXhy9Rk3osSQoqBksrG_j4B7CtDzPyOWtsGdYYDga3ZkZDUS-AZF9nhPua-wZQ
DIAMOND,I,PgJtYsNAWxaWZKQbvH0a2OqhyZiR6Px4VW2jB_2YESyx5-Hbn9rXn-XfX5_lU9vhoV6gGrN8MBCiIg
DIAMOND,I,RSexhtIpEa7R4StChNMRGXIPSiKQwearvQRTQE-M5Do8oPvw4RKHjG-GL8ph8bI957DluswuNjrd6Q
DIAMOND,I,QIRGg2XgJ5Knd0GsoP7OzWZYKhTMWZmWVDuEb_JocQzRZWFcoj3Fp6Jpi29Sx4xz1lQgW24Fwa7bUQ
DIAMOND,I,bmVmlvGcEEicV43M2GBskCo6a7EtrOGFxfzsIWlIy3kxnB4xtPyX0B_A0tpY5yCUmsMIxOkJ6ZvIcQ
DIAMOND,I,Zq26eUZPyDN28He61M9EKfephMepT5Ae1uD46ThMpULJMSGOLtoiNk16HhrtXbs419fH5S52invLPA
DIAMOND,I,oMb7mUOz0xzS6tgtFRCF8QgguMiw53va3_Nzo78-EYtDo3RxF7661ETOUqhpkunx_0hRFWAzI6r1cg
DIAMOND,I,QdO6jZlLxQ8stenYOAD8Fx-CnAvA_IYdp1woUpBpAgmikDnqJ4CDqIbR6RTZH49_0R9IGdvnlIPflQ
DIAMOND,I,-1-LwsLZRrK6fgk17yrmuv8uLPYdoorAnT1Xk8-ZV1fsG5dzPT9vtec8ZgXnjxYIAIr4BPsYptzx8w
